client_id,visit_id,treatment_group,num_backward_steps,total_steps,error_rate
80479,127522890_84207933291_768178,Test,0,3,0.0
80479,323884698_37579804118_458010,Test,0,3,0.0
80479,82705097_24491272854_589816,Test,0,5,0.0
80559,950556724_50227040239_475948,Control,0,5,0.0
80801,229171900_37862707089_475320,Test,1,8,0.125
80801,301945212_38001442640_403731,Test,0,4,0.0
80915,844990761_5997763085_393689,Control,0,6,0.0
81102,530790597_67013394162_64513,Control,0,5,0.0
81119,907692700_32537216193_68731,Test,1,4,0.25
81303,379346034_13262604316_787756,Test,0,9,0.0
81601,798189280_87684454562_747207,Control,0,11,0.0
81720,125926698_39179383498_739131,Test,0,3,0.0
81720,472771723_99969453100_951683,Test,0,4,0.0
81720,518898444_82980040027_234873,Test,0,3,0.0
81816,122209811_54403341941_899,Control,0,3,0.0
81976,352605520_96472725570_616578,Control,0,3,0.0
81976,388361902_83848416362_286403,Control,0,2,0.0
82206,286069617_38557393159_690109,Test,0,6,0.0
82376,478373048_25134460781_130789,Control,0,5,0.0
82560,922415005_95576460164_953179,Test,0,3,0.0
82566,387837390_93719368233_907523,Control,0,5,0.0
82712,227930838_34748330391_312922,Control,0,2,0.0
82712,413983253_59553074727_760562,Control,0,2,0.0
82712,58187236_61946328841_581566,Control,0,2,0.0
82712,607018978_22901664117_696160,Control,0,6,0.0
82712,630989343_54567050_518717,Control,0,3,0.0
82712,653098082_14488845768_723395,Control,0,7,0.0
82712,777422861_30539904659_201952,Control,0,2,0.0
82712,990291432_36857609969_413175,Control,3,10,0.3
82723,137255036_83717231435_6015,Control,1,6,0.16666666666666666
82772,184771570_39581844785_359007,Test,0,5,0.0
82869,802395828_6682877662_168362,Control,0,5,0.0
83158,668882295_30178735960_182070,Control,0,5,0.0
83447,930956303_25456975683_487624,Control,3,15,0.2
83507,855723785_84131095300_586360,Test,0,5,0.0
83585,524779185_84354190286_855610,Test,0,5,0.0
83795,156539974_75794585732_357236,Test,1,4,0.25
83795,298533122_62641083650_786428,Test,0,3,0.0
83795,344099930_95518617969_747475,Test,0,2,0.0
83795,680634076_99815567373_83871,Test,3,12,0.25
84108,357865259_508754818_832956,Control,0,5,0.0
84464,683635539_12487718385_835920,Test,0,5,0.0
84480,642968424_67412904298_47809,Control,1,3,0.3333333333333333
84480,773195300_52620024115_263186,Control,0,5,0.0
84596,964045172_87458357902_455802,Test,0,2,0.0
84624,422193671_75218862365_804168,Control,0,5,0.0
84658,152881269_58108170442_334346,Test,0,5,0.0
84658,288132206_70876790655_821664,Test,0,3,0.0
84976,139734574_32428959876_504129,Test,0,7,0.0
84976,142209159_41079837928_917253,Test,0,2,0.0
85097,277248187_18179523868_438999,Control,1,5,0.2
85286,917624845_75991358926_910006,Control,1,7,0.14285714285714285
85515,44469663_78159418759_167275,Control,1,11,0.09090909090909091
85515,586011869_60985806310_211797,Control,0,4,0.0
85793,653764728_56521876719_931774,Control,2,9,0.2222222222222222
86035,867908396_92864065561_319387,Test,0,5,0.0
86499,208261982_71575007952_93784,Control,0,7,0.0
86616,260817534_34952385611_28292,Control,1,8,0.125
86699,193051099_27203058364_390971,Control,0,5,0.0
86780,218972230_66329892338_843184,Test,1,5,0.2
86877,37618547_92916428039_619239,Test,1,9,0.1111111111111111
87162,21189172_14679454636_733458,Control,0,5,0.0
87162,831769083_79512590962_336601,Control,0,2,0.0
87218,557340204_35677035322_784350,Control,0,3,0.0
87218,798792217_99268194625_184753,Control,0,5,0.0
87300,790735036_83228465635_51007,Control,0,6,0.0
87424,744984245_39033237041_236989,Test,0,5,0.0
87449,332812927_38784036667_5400,Test,0,5,0.0
87449,415984745_87873560572_185393,Test,0,2,0.0
87915,651765300_55154794983_97974,Test,0,2,0.0
87915,915189057_97775849314_580608,Test,1,5,0.2
88378,102011341_65573429752_679025,Control,1,3,0.3333333333333333
88723,651593502_90678043307_347942,Control,0,5,0.0
88759,965817577_9940831616_40420,Control,0,5,0.0
88986,956423424_65522931549_940051,Test,0,2,0.0
89039,771591919_12450338520_978128,Test,0,5,0.0
89052,514082461_39355901015_885920,Control,0,5,0.0
89108,387704599_68740390385_217814,Control,0,3,0.0
89116,541521363_75707309625_805474,Control,0,5,0.0
89257,172413594_75855638413_555053,Test,0,2,0.0
89257,411612845_23853070267_556748,Test,0,3,0.0
89604,940861169_94441727859_945186,Test,0,5,0.0
89645,841936333_44588769554_688741,Control,1,5,0.2
89693,9364883_13258054750_277152,Test,0,5,0.0
89812,291408827_7422142742_681129,Test,0,4,0.0
89959,285484394_68232793534_608817,Test,5,19,0.2631578947368421
90324,958190931_51635980078_332575,Test,0,7,0.0
90360,158177939_46779977147_442843,Test,0,5,0.0
90596,11720986_52679762149_836806,Control,0,5,0.0
90596,121771503_84451529569_291406,Control,0,4,0.0
91110,172235579_329457796_741013,Test,2,7,0.2857142857142857
91110,582505799_81625227501_631818,Test,0,5,0.0
91254,772589047_47170384977_295277,Test,0,5,0.0
91443,16697153_35211684939_347205,Test,0,2,0.0
91443,308622971_78898234019_725394,Test,0,6,0.0
91633,619662771_70051122106_772990,Test,1,7,0.14285714285714285
92066,767139119_96369959898_876291,Test,0,2,0.0
92066,86670388_1805786967_458670,Test,1,6,0.16666666666666666
92137,977932583_34236140955_582637,Test,0,5,0.0
92665,750422081_83343767279_250,Test,0,4,0.0
92808,299071433_50899666515_539394,Control,1,3,0.3333333333333333
92808,46962477_92665058082_16859,Control,0,5,0.0
92864,944848622_16327110233_546113,Test,0,2,0.0
93127,115049717_82186765278_162124,Control,1,7,0.14285714285714285
93127,336400838_1552526746_312660,Control,0,2,0.0
93137,57300360_49130215483_535174,Test,0,5,0.0
93370,511148347_98027491429_756769,Test,0,2,0.0
93480,440200522_59716441106_995696,Test,0,5,0.0
93610,174577322_36212807338_455989,Test,1,12,0.08333333333333333
93751,366568338_26828365544_44481,Test,1,9,0.1111111111111111
93751,66587528_95065337991_255436,Test,0,3,0.0
93870,687895566_3953259668_3017,Test,2,11,0.18181818181818182
93915,108622316_94547093641_110646,Test,2,12,0.16666666666666666
93915,266159958_12074488701_377183,Test,3,7,0.42857142857142855
94012,119047297_40552270332_210558,Control,0,2,0.0
94234,399976976_76622428861_73973,Test,0,4,0.0
94510,624814900_38176598924_488296,Control,0,4,0.0
94552,801755486_69685516893_345148,Test,0,3,0.0
94552,820736879_79487725607_431059,Test,3,7,0.42857142857142855
94552,840518915_58635435479_876626,Test,1,4,0.25
94662,558892563_13920390389_580537,Test,1,7,0.14285714285714285
94662,694619320_82825427507_196223,Test,0,3,0.0
94767,648100153_13456386405_889865,Test,0,5,0.0
94778,25602435_84415570757_170448,Control,0,5,0.0
95035,614161976_58732816103_466584,Test,0,7,0.0
95199,400896112_93814850698_688450,Test,0,5,0.0
95453,838547461_8870003354_311669,Test,1,9,0.1111111111111111
96190,284864284_64968477406_378613,Test,0,11,0.0
96548,978926879_60826827685_317186,Control,0,3,0.0
96787,458484632_9985749526_58896,Test,1,10,0.1
96845,104072021_28244059579_597590,Control,0,2,0.0
97147,349433838_95321433841_938900,Test,1,5,0.2
97170,363607886_52777929750_66476,Control,0,2,0.0
97424,676582741_74004311302_637151,Test,0,5,0.0
97590,373303988_9311868916_944445,Test,1,6,0.16666666666666666
97723,557900702_1443110889_97332,Control,0,5,0.0
97966,394527525_40937132615_101660,Control,3,12,0.25
98248,84427058_10514690404_216612,Test,2,5,0.4
98337,599357945_34268784351_634528,Test,0,5,0.0
98860,55275547_42495962544_38757,Control,0,5,0.0
99149,85073202_36161037598_922594,Control,0,4,0.0
99149,886938693_1531200676_505100,Control,0,5,0.0
99208,452433294_78757334885_318865,Test,0,5,0.0
99811,351444433_49073302132_618599,Control,0,6,0.0
100118,347315206_4501865796_895799,Test,0,5,0.0
100250,78104213_89139269780_955356,Test,0,5,0.0
100503,658870887_30901269734_975842,Control,0,6,0.0
100888,211095512_75360565241_481870,Control,0,5,0.0
100940,394323312_11095068897_782032,Test,2,8,0.25
100940,669883159_26549881560_527005,Test,0,2,0.0
101143,122201190_72593720351_530630,Control,0,2,0.0
101220,889940045_76429658646_227709,Test,0,2,0.0
101246,36300580_33898644327_590746,Control,0,2,0.0
101818,930527128_42643983742_39666,Control,0,5,0.0
102859,405828420_54957579238_161129,Control,0,3,0.0
102884,193365580_59242100880_338967,Test,0,4,0.0
102884,787444419_23399802006_476230,Test,0,2,0.0
103515,194972189_76882368612_182418,Control,0,5,0.0
103622,385168450_451051977_830365,Test,1,8,0.125
103627,978974218_8756108120_506280,Test,0,5,0.0
103669,223357755_92262131961_347333,Test,0,6,0.0
104190,338811117_80818195698_433043,Test,2,5,0.4
104190,907360985_83344469602_263288,Test,1,4,0.25
104328,108809747_47233632345_827356,Control,0,4,0.0
104328,586766072_43340655693_227823,Control,0,4,0.0
104328,608743701_61841225194_768988,Control,0,5,0.0
104328,99755078_16430697814_871875,Control,0,2,0.0
104781,500121375_22165436030_87006,Control,0,3,0.0
104781,509996251_50410209555_799062,Control,0,5,0.0
104884,216192472_674338533_891808,Control,1,8,0.125
104884,880962108_41443210638_158891,Control,0,2,0.0
104972,683757465_87496816842_962892,Test,0,5,0.0
105026,959385465_32502040406_790829,Control,0,6,0.0
105357,939866167_18710127879_515318,Control,0,5,0.0
105360,974500019_68461884951_754811,Control,2,9,0.2222222222222222
105623,59756434_3815270231_788937,Control,0,7,0.0
106137,717902800_76944918861_511271,Test,1,3,0.3333333333333333
106457,170310826_68249200743_6666,Control,0,5,0.0
106457,23010827_90662577579_669005,Control,0,4,0.0
106457,945368358_25229865036_29839,Control,0,2,0.0
106501,260256878_76728362673_287383,Test,0,6,0.0
108335,297161538_63387137214_706948,Control,0,4,0.0
108335,485118514_60281961275_303117,Control,0,4,0.0
108335,553081715_95559405778_757933,Control,0,2,0.0
108419,257867077_44254240231_410826,Test,0,7,0.0
108438,378683572_78317997494_115312,Control,1,10,0.1
108892,206725886_90845966752_866170,Test,0,5,0.0
109175,301976654_57128740650_704924,Control,0,4,0.0
109175,822969597_21666753713_823170,Control,0,4,0.0
109413,208339978_69493092960_50228,Control,0,2,0.0
109465,99594047_67851338843_22807,Control,0,7,0.0
109662,747756614_58543207345_76672,Test,1,12,0.08333333333333333
109859,25390875_49061374430_150463,Control,0,5,0.0
109932,16467936_28953701985_90546,Control,0,2,0.0
109932,604119771_77181705739_204818,Control,1,6,0.16666666666666666
109932,66467173_99949555100_595984,Control,0,2,0.0
110028,291344952_64443458224_204932,Test,0,6,0.0
110212,688457891_63774154784_788403,Test,1,7,0.14285714285714285
110288,432957935_62640885031_773465,Test,0,2,0.0
110772,764694720_56865792712_663679,Test,2,10,0.2
110890,866671154_76950596471_409249,Control,0,2,0.0
111012,225971148_81033913304_417223,Control,0,4,0.0
111012,525039395_56915136454_61643,Control,0,5,0.0
111162,372060546_74335741142_848367,Test,2,5,0.4
111304,823441166_39100221307_687178,Control,0,5,0.0
111477,362306129_91367904050_813834,Control,0,2,0.0
112128,532648910_25128882224_553708,Control,0,6,0.0
112766,230925904_31997181976_347787,Test,0,4,0.0
112766,334081375_18616265086_23654,Test,1,4,0.25
112766,551725645_8957381599_376572,Test,0,6,0.0
113597,475715999_28798040211_30938,Test,1,6,0.16666666666666666
113852,599047919_49846763360_303625,Test,0,5,0.0
113903,392653641_26599764825_225961,Test,0,3,0.0
113951,568884703_56658290807_70078,Test,0,5,0.0
113964,141398165_81202252173_732641,Test,0,2,0.0
113964,504658908_60900268727_681834,Test,0,2,0.0
113964,651902696_2364037005_725640,Test,0,3,0.0
113964,854835726_61761477581_767916,Test,0,4,0.0
114459,590506603_60903658892_94396,Control,1,7,0.14285714285714285
114541,11978032_82542563938_891657,Control,0,4,0.0
114541,676663154_13678961019_524123,Control,0,5,0.0
114542,814169608_84565696682_674654,Test,0,5,0.0
114566,700690501_35176375704_882428,Control,0,5,0.0
115163,766309474_70995417510_125820,Test,0,7,0.0
115570,372325184_7489865227_435604,Test,0,5,0.0
115597,914630741_10990124608_369792,Control,0,2,0.0
115834,717252848_71744541449_477311,Control,1,10,0.1
115973,922751477_14292738074_291780,Control,0,5,0.0
116248,271580609_92274928751_190003,Test,0,2,0.0
116345,278396289_16332298653_326164,Control,0,5,0.0
116384,511299439_23991678956_855475,Test,0,5,0.0
116505,900120892_12389985497_568634,Control,0,3,0.0
116693,868321161_62967752125_507567,Control,0,5,0.0
117032,128537977_3101309779_268222,Test,1,10,0.1
117032,51294703_63723280885_514407,Test,1,4,0.25
117032,686544097_58525521020_203191,Test,1,8,0.125
117032,731657693_24135877757_258349,Test,0,2,0.0
117276,775424570_25735100870_993990,Test,0,5,0.0
117457,962829120_43106036859_74784,Test,0,5,0.0
117520,308045866_76209829280_657888,Test,0,5,0.0
117621,409211709_43852578668_747272,Control,0,5,0.0
117883,714735422_46789084586_39746,Control,0,2,0.0
117916,316063122_87877990809_481480,Test,0,6,0.0
117979,296044057_78651247210_9127,Control,0,2,0.0
117979,424224737_67847811518_581313,Control,0,3,0.0
118358,734241822_95377727928_30604,Control,0,5,0.0
118415,811255194_80751564718_328172,Control,0,5,0.0
118446,426085278_98778048556_468911,Test,1,7,0.14285714285714285
118446,693719558_70028180186_620165,Test,1,7,0.14285714285714285
118576,643980242_41220272878_451693,Test,0,3,0.0
118723,229000034_83767114870_762022,Control,0,4,0.0
118723,910537654_30511950625_715125,Control,1,4,0.25
118964,675050806_75615471210_499490,Control,0,3,0.0
118964,904004371_45442972284_549818,Control,1,8,0.125
118966,306620485_61426600321_78538,Test,1,8,0.125
119006,485523234_18675905932_448191,Test,1,3,0.3333333333333333
119006,898856172_30335757565_559292,Test,6,15,0.4
119599,783456419_52933831093_975902,Test,1,4,0.25
119634,53403219_1650435963_154330,Test,0,2,0.0
119634,545042815_65454898838_253750,Test,2,4,0.5
119634,763070877_39147641592_532833,Test,0,7,0.0
120089,739523954_29412944581_36702,Test,2,9,0.2222222222222222
120089,987832642_44194107131_678731,Test,0,5,0.0
120309,103672872_27263820810_450006,Control,0,5,0.0
120351,326473214_46769830447_902879,Test,0,6,0.0
120660,966681909_43584724361_762892,Test,0,5,0.0
120830,942162831_96143093787_172438,Test,0,7,0.0
120872,452784540_27907770905_546629,Control,0,2,0.0
120872,588316041_85828924142_223059,Control,1,9,0.1111111111111111
121029,431979342_47443288792_732314,Test,0,5,0.0
121238,517982539_47497503649_41263,Test,0,6,0.0
121354,147884375_37844455907_183309,Test,0,5,0.0
121536,246945825_61828571048_905897,Test,0,3,0.0
121536,310276987_32013028168_944756,Test,0,7,0.0
121672,881515614_65124905434_957883,Test,1,8,0.125
122093,811371371_92903096431_292877,Test,0,5,0.0
122493,651050803_55881157597_587484,Control,1,5,0.2
122526,2880544_83588084505_587668,Test,1,7,0.14285714285714285
122790,243559436_84165392898_198488,Test,0,5,0.0
123141,736408649_59681926844_132706,Control,0,4,0.0
123311,307990492_9758269257_788108,Test,0,2,0.0
123311,788633878_69917416713_440286,Test,0,5,0.0
123552,843349461_68232279753_503573,Control,1,4,0.25
123853,920309778_606563103_372366,Test,0,3,0.0
124118,490747654_98092798850_340356,Control,0,6,0.0
124118,849880564_65740980596_760185,Control,0,2,0.0
124572,24196192_96379433113_381204,Control,0,5,0.0
124614,713398576_93942570639_591479,Test,0,5,0.0
124624,760074504_51081447127_382842,Control,0,5,0.0
124646,645424934_14257382179_855164,Test,1,3,0.3333333333333333
124916,829479879_99502342682_854877,Control,1,7,0.14285714285714285
125022,295823331_8190930981_133083,Control,0,7,0.0
125124,537434621_74800728096_670373,Test,1,6,0.16666666666666666
125305,149731112_87624268735_170335,Control,0,5,0.0
125679,116932942_12740311347_954175,Control,1,6,0.16666666666666666
125679,27412968_79136341326_351016,Control,1,8,0.125
125750,410351162_5862654433_329297,Test,0,3,0.0
126090,192906145_87849762244_699890,Control,2,6,0.3333333333333333
126090,498693523_83038663656_39490,Control,0,2,0.0
126090,582738125_32696032326_930690,Control,0,2,0.0
126171,333543034_57111429158_613843,Control,0,5,0.0
126259,563742627_91789166025_683546,Test,0,5,0.0
126285,797761444_79213404346_865522,Control,2,10,0.2
126288,70607867_54597669744_815864,Test,0,5,0.0
126309,476760979_41577735037_714374,Control,1,5,0.2
126524,275059068_45108286928_173458,Test,0,5,0.0
126758,818056564_98487127531_31217,Test,0,5,0.0
126759,712414993_92799243847_37214,Control,0,5,0.0
126853,666741414_95016851284_492559,Test,0,5,0.0
127331,826817217_90226607085_585955,Test,1,7,0.14285714285714285
127396,338563589_10966789823_715864,Test,0,5,0.0
127477,601460851_72442755363_549119,Control,0,4,0.0
127825,642636958_86556534232_448587,Test,0,6,0.0
127921,937907759_68249610889_808617,Test,0,5,0.0
128147,953428448_12096478671_73576,Control,1,4,0.25
128230,359736234_52122079157_67245,Test,1,10,0.1
128801,789946421_26168812526_420190,Control,0,3,0.0
128801,83115112_65380151861_325056,Control,0,5,0.0
128919,844524959_36414753519_736677,Test,0,5,0.0
128983,584323633_87821460003_789006,Control,1,5,0.2
129549,75891742_31270661863_264667,Control,1,7,0.14285714285714285
129659,884035256_70279510759_739062,Control,0,5,0.0
130031,931395502_28093748080_684949,Control,0,5,0.0
130452,49851269_23396060408_421477,Test,1,13,0.07692307692307693
130952,12445931_72901004399_629053,Test,1,12,0.08333333333333333
130952,876470613_44197312013_955106,Test,1,6,0.16666666666666666
131064,160849786_91283861417_56256,Control,2,9,0.2222222222222222
131973,898713839_71077890_940707,Test,0,4,0.0
132547,264510389_39463000868_840618,Control,1,5,0.2
133096,533506245_4660018865_391810,Test,0,6,0.0
133096,586739095_99025087455_668679,Test,1,5,0.2
133101,173998761_44994047895_850405,Control,0,4,0.0
133340,88341165_24902939651_741768,Test,2,7,0.2857142857142857
133394,596475400_84321759986_915307,Test,1,4,0.25
133394,597365580_84314778877_393459,Test,1,5,0.2
133394,989636903_1241918309_475547,Test,0,5,0.0
133471,809117618_46193116732_373892,Control,0,5,0.0
133487,478943445_27321162599_471227,Control,1,6,0.16666666666666666
133522,190388652_98069890309_47768,Control,0,3,0.0
133522,79937394_24303952331_627166,Control,1,7,0.14285714285714285
133631,500534657_65841446971_376057,Control,0,5,0.0
133742,463926750_94310160278_206515,Test,0,5,0.0
133779,954502892_4753140737_281169,Test,2,5,0.4
134207,790516302_97094583148_432691,Control,0,5,0.0
134282,724479443_28306255938_859947,Test,0,6,0.0
134286,862572403_74497232145_883473,Control,0,2,0.0
134582,313647601_1636648928_111788,Control,0,7,0.0
134657,462555171_59775131153_960904,Control,0,5,0.0
134829,990259300_15378792287_620849,Control,0,5,0.0
135199,266291931_2560409195_574592,Control,0,5,0.0
135254,110047517_80323235854_28140,Test,0,3,0.0
